Index,Id,Title,netProfit,grossrevenue,reasonForSale,niches,countries
2075,6cdb2ef6-1cdf-48b1-98c9-7364e0905088,$0.6K Per Month Amazon Associates Site in the Home Niche,597,626,The Seller is looking to use this capital to invest in another business they are currently growing in a different niche.,Home,
2076,8dace8f9-cac7-48a6-a7f2-915785acea7a,$0.6K Per Month Adsense Site in the News & Education Niche,593,593,Seller is investing in real estate and needs the money to get started.,News & Education,
2077,156f260a-1351-4d2f-b706-a6643edb846a,$0.7K Per Month Advertising Site in the Art Niche,612,689,This business was a side project that the seller no longer spends any time on.,Art,
2078,bc64cd9c-7f54-494a-96d7-7da24a103260,$0.6K Per Month Amazon Associates Site in the Jewelry Niche,536,598,The Seller would like to focus on other business opportunities within a different niche,Jewelry,
2079,437a0876-0cdf-4fb1-9a9a-16d33eaa592c,$0.6K Per Month Amazon Associates Site in the Advertising Niche,607,615,The Seller has decided to sell the sites due to an inability to focus on them.,Advertising Lifestyle Health & Fitness Personal Care Electronics,
2080,9e595a5f-cb03-4acb-bcaf-4e24e8ec8228,$0.6K Per Month Amazon Associates Site in the Sports Niche,585,614,The Seller is looking to use this capital to focus on other business opportunities within a different niche.,Sports,
2081,5f833542-165a-46cb-9fe8-8c98ed52b811,$0.6K Per Month Adsense Site in the News & Education Niche,605,624,Seller is in need of funds for acquiring real estate properties.,News & Education,
2082,fd7303b1-bf9a-4bc6-a28f-647c038b6371,$0.7K Per Month Adsense Site in the Electronics Niche,692,708,Seller is not interested in the niche and looking to invest in other industries.,Electronics Home Technology,
2083,a86e796b-b652-4a08-938e-fc20b68c84ca,$0.6K Per Month Amazon Associates Site in the Home Niche,530,582,The Seller would like to focus on other business opportunities.,Home Technology Children,
2084,22cbbe2b-7dbd-4e17-86f0-0370be75ad2d,$0.6K Per Month Amazon Associates Site in the Medical Niche,580,602,The seller hasn't been able to invest enough time into these sites. They would like to use the capital from this sale towards their main business.,Medical,
2085,9a84a68a-8dde-496b-b3c8-bd27d2753f9b,$0.7K Per Month Amazon Associates Site in the Sports Niche,617,651,The Seller would like to focus on a different project.,Sports,
2086,ceb4f8d0-94b8-4a08-9c05-4994d654f9e9,$0.6K Per Month Advertising Site in the Sports Niche,596,605,The seller is looking to sell this business to focus on other projects.,Sports,
2087,e5767756-4ff5-4a57-8894-6d93623b7322,$0.6K Per Month Adsense Site in the Retail & Wholesale Niche,595,605,Seller is looking to narrow focus to a few sites.,Retail & Wholesale,
2088,71b41447-6357-42ed-b1c0-97cbbefd543f,$0.8K Per Month Display Advertising Site in the Health & Fitness Niche,744,755,The seller is looking to invest in another venture.,Health & Fitness,
2089,8797f1c3-5bcd-4a3c-a6f9-76ad9f601f58,$0.6K Per Month Amazon Associates Site in the Home Niche,535,555,The Seller would like to focus on other business opportunities within a different niche.,Home,
2090,53ff3821-6b7e-4d5a-9ceb-cb5db839803d,$0.7K Per Month Adsense Site in the Health & Fitness Niche,683,703,"The seller needs the influx of cash to place a deposit on a house, as well as invest in new business opportunities.",Health & Fitness,
2091,3c0331d5-2f06-4bf6-83be-b35de1f17ac3,$0.8K Per Month Adsense Site in the Other Niche,775,785,Seller is raising funds to invest into a bigger project.,Equipment Outdoors,
2092,44694f68-3104-415f-8d5c-37102c543769,$2.2K Per Month Dropshipping Site in the Other Niche,703,2180,"Seller has run this site for years, but he's looking to concentrate on another business. He's also not really into blogging, and this niche can do really well with better content.",Outdoors Design Home Agriculture,
2093,27f7a71c-9dbb-41a4-95fd-423747ad4d8a,$0.6K Per Month Adsense Site in the Entertainment Niche,530,580,Seller is looking to pursue other business ventures and pay for their college tuition.,Lifestyle Finance Hospitality Travel Food & Beverages Entertainment,
2094,f1f18d90-1204-4d04-bc47-96c897cebc75,$0.6K Per Month Affiliate Site in the Business Niche,563,594,The Seller would like to focus on other business opportunites.,Business,
2095,9b713875-4a88-459c-b943-068aab5e9137,$0.6K Per Month Amazon Associates Site in the Art Niche,545,598,The Seller is looking to sell this business to consolidate their projects to focus on their main business.,Art,
2096,81d87f8a-2c03-484f-b34f-8325fe771fce,$0.7K Per Month Adsense Site in the Sports Niche,734,734,Seller wants to invest in big projects and needs to sell the website to raise some money.,Sports,
2097,2528d8a9-02f1-4ab5-8f5e-540df137e938,$0.6K Per Month Amazon Associates Site in the Travel Niche,642,642,More capital to invest in other projects.,Travel,
2098,cda66973-8508-4a30-9f8f-aa709ebef085,$0.8K Per Month Adsense Site in the Other Niche,815,815,Seller is raising funds to reinvest into another project.,Advertising Home Lifestyle,
2099,0c366433-cc92-4a9b-b7ff-7b39883a75ed,$0.6K Per Month Amazon Associates Site in the Home Niche,577,606,The Seller would like to focus on other business opportunities.,Home,
2100,40b15e4d-3ed4-4ac8-a6b4-72c6f5601f7d,$0.9K Per Month Affiliate Site in the Apparel & Accessories Niche,505,896,Seller is starting a new business in another location.,Apparel & Accessories,
2101,fa8061b6-147e-4861-9a25-aedbffb44310,$0.7K Per Month Adsense Site in the Business Niche,644,676,This is a great site and the seller wouldn't be parting with it if they didn't need the funds to pay for some other important things.,Business Equipment,
2102,9ca8fafe-6a18-477a-9fa6-a443d156241f,$0.7K Per Month Adsense Site in the Other Niche,671,681,"As a college student the passive income per month is definitely nice, but the seller needs capital to start up a new series of websites to help them along their internet marketing journey. ",Home Outdoors Lifestyle Digital Media Advertising,
2103,104aa601-fd50-4bb8-b7e1-36ccf29b398d,$0.6K Per Month Adsense Site in the News & Education Niche,619,619,The owner is looking for capital to turn into savings.,News & Education,
2104,38671617-21e6-4246-86b4-dca483f91e0b,$0.6K Per Month Adsense Site in the Other Niche,554,579,Seller is moving on to other business ventures.,Hobbies Children Lifestyle Books,
2105,96578242-ff61-4791-a87b-740a1f8b274a,$1.1K Per Month Adsense Site in the Technology Niche,1055,1075,Seller wants the proceeds of the site to help him build grow his other business.,Technology,
2106,ff466878-6dbd-4a49-aa25-cf1ed93532ea,$1.8K Per Month Service Site in the Other Niche,1150,1768,Seller wants to move into importing and needs a big capital injection to capitalize on a particular opportunity.,Legal,
2107,b82d6705-383c-4400-8edd-66af7f5da304,$0.6K Per Month Amazon Associates Site in the Home Niche,532,614,The Seller would like to work on a different project.,Home,
2108,b74a656b-360a-46fb-bde0-183f1a9aa32a,$0.6K Per Month Amazon Associates Site in the Pet Care Niche,568,599,The Seller would like to pursue other opportunities.,Pet Care,
2109,af104206-9e1b-49ef-9600-5dbe75e750f1,$0.9K Per Month Lead Gen Site in the Equipment Niche,662,900,The Seller has several ongoing projects and would like to focus on other business opportunities.,Equipment,
2110,905e308c-1372-4614-ac13-78834e1ab499,$0.8K Per Month Adsense Site in the Other Niche,795,845,Raising funds to reinvest into another project.,Advertising Equipment Home Technology,
2111,a0669686-d491-469c-8cbe-681b17a9d0a7,$0.8K Per Month Affiliate Site in the Advertising Niche,660,770,Seller is tired of the niche and ready to move on to something new.,Advertising Personal Care,
2112,42f2cc2e-6daa-465b-8ee5-b102abbec4e0,$0.6K Per Month Amazon Associates Site in the Health & Fitness Niche,565,579,The Seller would like to work on a different project.,Health & Fitness,
2113,bda6e4b8-8e7c-4270-a4e5-b4d5bd4e6227,$0.6K Per Month Affiliate Site in the Technology Niche,628,628,Seller would like to invest time and money in another project.,Technology,
2114,8679bb9d-9387-4143-a5ac-4fe7054c9005,$0.6K Per Month Adsense Site in the Beauty Niche,602,602,Seller is engaged and saving up for their upcoming wedding.,Beauty,
2115,e6a2fd3c-4659-417f-a285-227b9868c84b,$0.5K Per Month Amazon Associates Site in the News & Education Niche,536,543,The seller is selling this business to concentrate on a new project.,News & Education,
2116,b8dc71a2-76f8-4a5a-9b56-0b27d40f2c80,$0.8K Per Month AdSense Site in the Culinary Niche,689,839,Seller is pursuing other interests and does not have enough time to develop the site anymore.,Culinary,
2117,541dc094-bed6-4c9f-bebc-a85455f675a6,$0.6K Per Month Amazon Associates Site in the Sports Niche,589,597,The seller is looking to raise money for business expansion. They plan to re-invest the funds to build out a series of new niche sites.,Sports,
2118,5c993121-94d2-4ef1-8cb3-9d230f6d55b8,$1.2K Per Month Adsense Site in the Other Niche,763,1230,Seller is raising capital to expand his online retail business.,News & Education Entertainment Lifestyle,
2119,2ee57842-4d24-436b-aee1-9409e6e42267,$0.7K Per Month Amazon Associates Site in the Culinary Niche,717,727,The seller no longer has time to work on the site and is no longer interested in running a review site.,Culinary,
2120,84961863-5f3d-427a-8aa7-9617dfa84c51,$0.6K Per Month Amazon Associates Site in the Home Niche,627,637,The Seller needs funds to start another business.,Home,
2121,0b5c5116-c561-4ab1-a399-c0e0c5aac61e,$0.6K Per Month Other Site in the Other Niche,643,643,Seller wants to focus on other projects.,Outdoors Advertising Apparel & Accessories,
2122,8d7b5b31-c4a3-4f2d-9e88-839e717389d6,$0.5K Per Month Amazon Associates Site in the Health & Fitness Niche,482,488,The seller is in need of capital for other projects.,Health & Fitness,
2123,cbd11376-c2fa-41bc-a2eb-46a27b32d5c9,$0.5K Per Month Amazon Associates Site in the Home Niche,533,547,The Seller is looking to invest in other businesses.,Home,
2124,2433d747-ab70-4b84-b8c8-b9d487b2b297,$0.6K Per Month Amazon Associates Site in the Home Niche,528,597,The Seller is looking to sell this business since they have multiple niche sites and are not able to maintain all of them at once.,Home,
2125,819994ae-aba6-4b02-bf12-be3f829c157f,$0.7K Per Month Amazon Associates Site in the Accessories Niche,731,731,Raising funds to reinvest into other sites.,Apparel & Accessories,
2126,4909de3b-998f-44f2-981a-f7aeedc219bc,$0.8K Per Month Amazon Associates Site in the Hobbies Niche,811,828,The Seller would like to explore other opportunities.,Hobbies Home,
2127,7b23938c-1019-4b97-bc40-a3a26ee3374b,$0.7K Per Month Adsense Site in the Entertainment Niche,584,657,Seller would like to focus more on building and selling mobile applications in other niches.,Entertainment,
2128,1da731ea-dba6-4077-8bf2-e169dacd4efc,$0.6K Per Month Adsense Site in the Technology Niche,607,627,Raising funds to invest into a bigger project.,Technology,
2129,8d56b15e-6ac3-461f-a8d1-63a885ba1748,$0.6K Per Month Amazon Associates Site in the Beauty Niche,515,551,Seller need cash flow to invest in other ventures & websites,Beauty,
2130,3af09404-b07d-4992-a9a8-7f88df56d11a,$0.4K Per Month Amazon Associates Site in the Electronics Niche,426,438,The Seller would like to focus on their other business ventures.,Electronics,
2131,7c2aae30-0b0a-4cea-ae60-1b29ee2316ad,$2.4K Per Month eCommerce Site in the Sports Niche,585,2390,Seller is planning to travel for an extended period of time (6-12 months) and they simply won't have the time or the resources to keep the site up where it needs to be. ,Sports,
2132,cf8b7065-d47a-4482-844c-8920f6f93dc7,$0.7K Per Month Adsense Site in the Accessories Niche,652,652,Raising funds to invest into another project.,Apparel & Accessories,
2133,8baf4a87-65d4-4746-beff-4de57b228097,$0.6K Per Month Adsense Site in the Entertainment Niche,622,622,"Seller is building new niche sites and instead of doing everything themselves, they'll be outsourcing content creation, link building, etc.",Entertainment,
2134,de2de6ce-636a-44e5-af86-7cc4955ffc82,$0.5K Per Month Amazon Associates Site in the Health & Fitness Niche,458,485,The seller is looking to liquidate some of their smaller sites to raise money for larger purchases.,Health & Fitness,
2135,2e75b32a-1561-49af-be2d-43d510b4a192,$0.6K Per Month Affiliate Site in the Legal Niche,617,617,"There are two reasons why the seller is offloading the site:

1st) The seller needs money to fund the scaling he's doing in other projects.

2nd) Although the seller thinks there are a lot of opportunities with this website (more content, better content, an email list, better rankings, etc..), they no longer wish to maintain it.",Legal,
2136,9b894914-a031-4d7c-8131-a24d03df204d,$0.5K Per Month Amazon Associates Site in the Apparel & Accessories Niche,518,518,Seller wants to put funds toward a larger project.,Apparel & Accessories Hobbies,
2137,773dc6bb-37fd-4e1c-b017-fd92d49eb823,$0.6K Per Month Advertising Site in the Publishing Niche,570,635,The seller is raising funds to use on other projects.,News & Education,
2138,1c27927a-8906-435f-bd59-57a4aa97b9c2,,,,The Seller is looking to invest in a new business.,Outdoors,
2139,58cf2648-7edf-4f7a-8426-b1bee9562c34,$0.7K Per Month Adsense Site in the Other Niche,690,710,The seller is raising funds to reinvest into other projects.,Kitchenware Culinary Equipment Home Advertising,
2140,2ac26e6d-d384-45a4-8199-0e50e416f184,$0.5K Per Month Adsense Site in the Advertising Niche,473,503,Seller is looking to invest time and money in other projects.,Advertising,
2141,b3663912-0e3f-4424-99e3-b3eaa2522eb8,$0.5K Per Month Amazon Associates Site in the Outdoors Niche,471,506,The Seller feels they don't have time to focus on all of their businesses.,Outdoors,
2142,3530c8d0-6687-4de7-96e7-e2235d23999c,$1.6K Per Month Amazon Associates Site in the Culinary Niche,1520,1593,The seller wants to free up capital for other projects they want to work on.,Culinary,
